ID,farmer_name,training_day,gender,registration,age,group_name,belong_to_cooperative,county,subcounty,ward,adopted_within_07_days,adopted_within_90_days,adopted_within_120_days,has_topic_trained_on,trainer,topics_list
ID_TO3WKX,FAR_gpjlfia,2024-06-03,Female,Ussd,Above 35,GRP_mpbhibu,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,0,TRA_rkvyofbh,"['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Dairy Hygiene', 'Health And Feeds', 'Feed For Layers', 'Feeding A Lactating Cow', 'How To Feed Kienyeji Chicken For Meat', 'How To Feed Kienyeji Chicken From 1 Day Old To Maturity', 'How To Feed Layers From 1 Day Old To Maturity', 'How To Rear A Calf With Unga Products', 'How To Rear Healthy Chicken With Biodeal', 'How To Rear Healthy Chicken With Biodeal.', 'Kienyeji Poultry Feeds', 'Microp+ Topdressing', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Poultry', 'Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving', 'Unga Dairy Feeds', 'Hygiene And Health Products']"
ID_0PFB4N,FAR_gpjlfia,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Poultry Housing']
ID_U0G8H6,FAR_gpjlfia,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Dairy Housing']
ID_T7G5O0,FAR_nzvwmyj,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Dairy Cow Feeding']
ID_36BF2D,FAR_nzvwmyj,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Feeding']
ID_5DJTSX,FAR_nzvwmyj,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Disadvantages Of Natural Mating']
ID_A59ONS,FAR_kuqrvyz,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Poultry Housing']
ID_RF87ZC,FAR_kuqrvyz,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Dairy Housing']
ID_ERZ3XB,FAR_grbhrrc,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Dairy Cow Feeding']
ID_W7CIB1,FAR_grbhrrc,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Feeding']
ID_HATA6X,FAR_grbhrrc,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Disadvantages Of Natural Mating']
ID_NCFO1I,FAR_gmkgavh,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,0,TRA_rkvyofbh,"['Dairy Housing', 'Dairy Hygiene', 'Health And Feeds', 'Feed For Layers', 'Kienyeji Poultry Feeds', 'Poultry Housing']"
ID_S9QNV4,FAR_gmkgavh,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Poultry Housing']
ID_TYGJ8C,FAR_gmkgavh,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Dairy Housing']
ID_I7Q7CP,FAR_cwnssgq,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Feeding']
ID_IT1A80,FAR_cwnssgq,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Feeding']
ID_UGUV15,FAR_cwnssgq,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Feeding']
ID_3BRNTT,FAR_cwnssgq,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Disadvantages Of Natural Mating']
ID_RQ4XEF,FAR_cwnssgq,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Disadvantages Of Natural Mating']
ID_HE815Z,FAR_cwnssgq,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Disadvantages Of Natural Mating']
ID_SQZZJ5,FAR_tkhedne,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Ndume App']
ID_Q8D50V,FAR_tkhedne,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Poultry Products']
ID_5XQWTS,FAR_tkhedne,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Dairy Cow Feeding']
ID_86FBPM,FAR_tkhedne,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Factors Affecting Milk Production']
ID_ZLHJG6,FAR_njrmdqu,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Dairy Cow Feeding']
ID_7R898B,FAR_njrmdqu,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Disadvantages Of Natural Mating']
ID_41OADE,FAR_prhxzti,2024-06-03,Female,Ussd,Above 35,GRP_ytnzrzh,0,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,0,TRA_rkvyofbh,"['Dairy Feed Management', 'Dairy Housing', 'Dairy Hygiene', 'Health And Feeds', 'Feed For Layers', 'How To Feed Kienyeji Chicken From 1 Day Old To Maturity', 'How To Feed Layers From 1 Day Old To Maturity', 'How To Rear Healthy Chicken With Biodeal', 'Kienyeji Poultry Feeds', 'Microp+ Topdressing', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Poultry', 'Unga Dairy Feeds', 'Hygiene And Health Products']"
ID_GVJT8X,FAR_prhxzti,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Poultry Housing']
ID_B87OWD,FAR_prhxzti,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Dairy Housing']
ID_MZ8MG5,FAR_optvseu,2024-06-03,Female,Ussd,Above 35,GRP_jxiscqy,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,0,TRA_rkvyofbh,"['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Housing', 'Dairy Hygiene', 'Health And Feeds', 'Feed For Layers', 'Feeding A Lactating Cow', 'How To Rear Healthy Chicken With Biodeal.', 'Kienyeji Poultry Feeds', 'Poultry Housing', 'Record Keeping In Dairy']"
ID_XHY7KB,FAR_optvseu,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Poultry Housing']
ID_OJO26Y,FAR_optvseu,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Dairy Housing']
ID_PC32W9,FAR_optvseu,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Record Keeping In Dairy']
ID_2E4JX9,FAR_vsbxlrq,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Dairy Cow Feeding']
ID_VP2YP0,FAR_vsbxlrq,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Feeding']
ID_S59I29,FAR_vsbxlrq,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Disadvantages Of Natural Mating']
ID_T0C0JU,FAR_liujmfs,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Ndume App']
ID_MVA7CV,FAR_liujmfs,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Poultry Products']
ID_G3A7X0,FAR_liujmfs,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Dairy Cow Feeding']
ID_I60ESS,FAR_liujmfs,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Factors Affecting Milk Production']
ID_YTS6X0,FAR_cqchszl,2024-06-03,Female,Manual,Above 35,GRP_rvhkfmp,0,CNT_yljqnl,SUB_jchavji,WRD_zidfbzvh,0,0,0,1,TRA_suiifsur,['Dairy Cow Feeding']
ID_I6W9M4,FAR_cqchszl,2024-06-03,Female,Manual,Above 35,GRP_rvhkfmp,0,CNT_yljqnl,SUB_jchavji,WRD_zidfbzvh,0,0,0,1,TRA_suiifsur,['Factors Affecting Milk Production']
ID_CWLI40,FAR_mjixxtc,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Ndume App']
ID_DXDU53,FAR_mjixxtc,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Poultry Products']
ID_RH19NA,FAR_mjixxtc,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Dairy Cow Feeding']
ID_4ME26L,FAR_mjixxtc,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Factors Affecting Milk Production']
ID_LKX61C,FAR_ggifygu,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Ndume App']
ID_TW7I22,FAR_ggifygu,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Poultry Products']
ID_2S7AKX,FAR_ggifygu,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Dairy Cow Feeding']
ID_PMQT93,FAR_ggifygu,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Factors Affecting Milk Production']
ID_ZK7IO8,FAR_nftjjbh,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Ndume App']
ID_NH7U2M,FAR_nftjjbh,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Poultry Products']
ID_6AK9M5,FAR_nftjjbh,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Dairy Cow Feeding']
ID_J67G7S,FAR_nftjjbh,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Factors Affecting Milk Production']
ID_E7UEHL,FAR_kwlgpci,2024-06-03,Female,Ussd,Above 35,GRP_jxiscqy,0,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,0,TRA_rkvyofbh,"['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Dairy Hygiene', 'Health And Feeds', 'Feed For Layers', 'Feeding A Lactating Cow', 'How To Feed Kienyeji Chicken For Meat', 'How To Feed Kienyeji Chicken From 1 Day Old To Maturity', 'How To Feed Layers From 1 Day Old To Maturity', 'How To Rear A Calf With Unga Products', 'How To Rear Healthy Chicken With Biodeal', 'How To Rear Healthy Chicken With Biodeal.', 'Kienyeji Chicken Rearing For October', 'Kienyeji Poultry Feeds', 'Microp+ Topdressing', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Dairy', 'Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving', 'Unga Dairy Feeds', 'Hygiene And Health Products']"
ID_KJATWE,FAR_npuusgp,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Poultry Housing']
ID_6GKQXV,FAR_npuusgp,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Dairy Housing']
ID_JSVCK7,FAR_npuusgp,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Record Keeping In Dairy']
ID_U5OUU2,FAR_sqgihup,2024-06-03,Female,Ussd,Above 35,GRP_qkreblk,1,CNT_mggvna,SUB_sxusspx,WRD_faucaydw,0,0,0,0,TRA_hyodnntj,"['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']"
ID_PFELKI,FAR_ztklmsa,2024-06-03,Female,Manual,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Dairy Cow Feeding']
ID_OIXHEV,FAR_ztklmsa,2024-06-03,Female,Manual,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Feeding']
ID_UW048A,FAR_yelmtso,2024-06-03,Female,Manual,Above 35,GRP_jxiscqy,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,0,TRA_rkvyofbh,"['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Dairy Hygiene', 'Health And Feeds', 'Feed For Layers', 'Feeding A Lactating Cow', 'How To Feed Kienyeji Chicken For Meat', 'How To Feed Kienyeji Chicken From 1 Day Old To Maturity', 'How To Feed Layers From 1 Day Old To Maturity', 'How To Rear A Calf With Unga Products', 'How To Rear Healthy Chicken With Biodeal', 'How To Rear Healthy Chicken With Biodeal.', 'Kienyeji Poultry Feeds', 'Microp+ Topdressing', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Poultry', 'Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving', 'Unga Dairy Feeds', 'Hygiene And Health Products']"
ID_WGVRXJ,FAR_yelmtso,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Poultry Housing']
ID_MJUSY2,FAR_yelmtso,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Dairy Housing']
ID_HMBS7T,FAR_qotvrkm,2024-06-03,Male,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Dairy Cow Feeding']
ID_S819T1,FAR_qotvrkm,2024-06-03,Male,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Feeding']
ID_GH9MCR,FAR_qotvrkm,2024-06-03,Male,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Disadvantages Of Natural Mating']
ID_P7XNK5,FAR_nxrgaaa,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Ndume App']
ID_ZRJMVE,FAR_nxrgaaa,2024-06-03,Female,Manual,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Factors Affecting Milk Production']
ID_8ZTW91,FAR_nxrgaaa,2024-06-03,Female,Manual,Above 35,GRP_rvhkfmp,0,CNT_yljqnl,SUB_jchavji,WRD_zidfbzvh,0,0,0,1,TRA_suiifsur,['Dairy Cow Feeding']
ID_6JKHY1,FAR_kizeofz,2024-06-03,Female,Ussd,Below 35,GRP_mpbhibu,0,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,0,TRA_rkvyofbh,"['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Dairy Hygiene', 'Health And Feeds', 'Feed For Layers', 'Feeding A Lactating Cow', 'How To Feed Kienyeji Chicken For Meat', 'How To Feed Kienyeji Chicken From 1 Day Old To Maturity', 'How To Feed Layers From 1 Day Old To Maturity', 'How To Rear A Calf With Unga Products', 'How To Rear Healthy Chicken With Biodeal', 'How To Rear Healthy Chicken With Biodeal.', 'Kienyeji Chicken Rearing For October', 'Kienyeji Poultry Feeds', 'Microp+ Topdressing', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Poultry', 'Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving', 'Unga Dairy Feeds', 'Hygiene And Health Products']"
ID_DWIV9N,FAR_rsqzmjo,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Ndume App']
ID_AE5GH3,FAR_rsqzmjo,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Poultry Products']
ID_OJNMUU,FAR_rsqzmjo,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Dairy Cow Feeding']
ID_UU6G8J,FAR_rsqzmjo,2024-06-03,Female,Ussd,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Factors Affecting Milk Production']
ID_MZP8P9,FAR_ufgbtvf,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Dairy Cow Feeding']
ID_D9Q4UQ,FAR_ufgbtvf,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Dairy Cow Feeding']
ID_0XP0PS,FAR_ufgbtvf,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Disadvantages Of Natural Mating']
ID_L4MOHN,FAR_ufgbtvf,2024-06-03,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Disadvantages Of Natural Mating']
ID_UJHZV1,FAR_czpwgiy,2024-06-03,Female,Manual,Above 35,GRP_ytnzrzh,0,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,0,TRA_rkvyofbh,"['Dairy Housing', 'Dairy Hygiene', 'Health And Feeds', 'Feed For Layers', 'Kienyeji Poultry Feeds', 'Poultry Housing']"
ID_N6749A,FAR_czpwgiy,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Poultry Housing']
ID_T3OQMZ,FAR_czpwgiy,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Dairy Housing']
ID_LKD1FC,FAR_ntzbdan,2024-06-03,Female,Manual,Above 35,GRP_rvhkfmp,0,CNT_yljqnl,SUB_jchavji,WRD_zidfbzvh,0,0,0,1,TRA_suiifsur,['Dairy Cow Feeding']
ID_O81Z9Q,FAR_ntzbdan,2024-06-03,Female,Manual,Above 35,GRP_rvhkfmp,0,CNT_yljqnl,SUB_jchavji,WRD_zidfbzvh,0,0,0,1,TRA_suiifsur,['Factors Affecting Milk Production']
ID_VNORLY,FAR_dnsbszg,2024-06-03,Female,Manual,Above 35,GRP_xfniorn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,0,TRA_rkvyofbh,"['Dairy Feed Management', 'Dairy Housing', 'How To Feed Kienyeji Chicken For Meat', 'How To Rear A Calf With Unga Products', 'Microp+ Topdressing', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Poultry', 'Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving']"
ID_HVM6G9,FAR_dnsbszg,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Poultry Housing']
ID_QQEFK4,FAR_dnsbszg,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Dairy Housing']
ID_M0RHNO,FAR_qeqddnu,2024-06-03,Female,Manual,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Factors Affecting Milk Production']
ID_P6J0I3,FAR_qeqddnu,2024-06-03,Female,Manual,Above 35,GRP_xstrxdm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,TRA_suiifsur,['Ndume App']
ID_WVIXRK,FAR_qeqddnu,2024-06-03,Female,Manual,Above 35,GRP_rvhkfmp,0,CNT_yljqnl,SUB_jchavji,WRD_zidfbzvh,0,0,0,1,TRA_suiifsur,['Dairy Cow Feeding']
ID_NNZTP1,FAR_ohtatzg,2024-06-03,Female,Manual,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Dairy Cow Feeding']
ID_5SNZM4,FAR_ohtatzg,2024-06-03,Female,Manual,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Feeding']
ID_WD68EH,FAR_zmhnfgn,2024-06-03,Female,Ussd,Above 35,GRP_ytnzrzh,0,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,0,TRA_rkvyofbh,"['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Dairy Hygiene', 'Health And Feeds', 'Feed For Layers', 'Feeding A Lactating Cow', 'How To Feed Kienyeji Chicken For Meat', 'How To Feed Kienyeji Chicken From 1 Day Old To Maturity', 'How To Rear A Calf With Unga Products', 'How To Rear Healthy Chicken With Biodeal.', 'Kienyeji Chicken Rearing For October', 'Kienyeji Poultry Feeds', 'Microp+ Topdressing', 'Poultry Diseases And Biosecurity', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Poultry', 'Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving', 'Unga Dairy Feeds', 'Hygiene And Health Products']"
ID_DUBQSQ,FAR_shvevce,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Poultry Housing']
ID_IUKVU4,FAR_shvevce,2024-06-03,Female,Manual,Above 35,GRP_aogxlyn,1,CNT_fhdsoy,SUB_rihpnav,WRD_zhvtxmqw,0,0,0,1,TRA_rkvyofbh,['Dairy Housing']
